Time	Ch 0
[s]	[V]
0.079480	-0.995522
0.079500	-1.187587
0.079520	-1.376363
0.079540	-1.557575
0.079560	-1.728263
0.079580	-1.883823
0.079600	-2.031161
0.079620	-2.160410
0.079640	-2.278477
0.079660	-2.387336
0.079680	-2.472845
0.079700	-2.535003
0.079720	-2.601765
0.079740	-2.643861
0.079760	-2.662279
0.079780	-2.674776
0.079800	-2.666225
0.079820	-2.639915
0.079840	-2.590912
0.079860	-2.528425
0.079880	-2.458703
0.079900	-2.365630
0.079920	-2.261376
0.079940	-2.137717
0.079960	-2.000904
0.079980	-1.846989
0.080000	-1.693402
0.080020	-1.519754
0.080040	-1.335911
0.080060	-1.135953
0.080080	-0.936981
0.080100	-0.732090
0.080120	-0.514043
0.080140	-0.293695
0.080160	-0.065453
0.080180	0.156540
0.080200	0.387084
0.080220	0.624206
0.080240	0.845213
0.080260	1.074770
0.080280	1.295119
0.080300	1.513824
0.080320	1.723320
0.080340	1.928212
0.080360	2.124881
0.080380	2.306752
0.080400	2.487635
0.080420	2.650760
0.080440	2.798756
0.080460	2.943463
0.080480	3.068108
0.080500	3.183545
0.080520	3.281222
0.080540	3.347985
0.080560	3.424285
0.080580	3.468355
0.080600	3.497625
0.080620	3.518344
0.080640	3.502887
0.080660	3.489732
0.080680	3.458817
0.080700	3.398303
0.080720	3.334501
0.080740	3.246690
0.080760	3.150328
0.080780	3.038838
0.080800	2.908930
0.080820	2.762579
0.080840	2.611623
0.080860	2.446854
0.080880	2.271233
0.080900	2.083443
0.080920	1.883813
0.080940	1.688459
0.080960	1.477647
0.080980	1.263547
0.081000	1.043527
0.081020	0.824493
0.081040	0.600856
0.081060	0.376560
0.081080	0.155883
0.081100	-0.059533
0.081120	-0.271331
0.081140	-0.485102
0.081160	-0.690980
0.081180	-0.886334
0.081200	-1.074453
0.081220	-1.258625
0.081240	-1.425366
0.081260	-1.587174
0.081280	-1.724646
0.081300	-1.860473
0.081320	-1.980184
0.081340	-2.081479
0.081360	-2.174552
0.081380	-2.246247
0.081400	-2.301828
0.081420	-2.344253
0.081440	-2.370563
0.081460	-2.380759
0.081480	-2.367275
0.081500	-2.340964
0.081520	-2.300841
0.081540	-2.235394
0.081560	-2.164028
0.081580	-2.077532
0.081600	-1.969331
0.081620	-1.842384
0.081640	-1.713135
0.081660	-1.561193
0.081680	-1.401029
0.081700	-1.227052
0.081720	-1.043538
0.081740	-0.851802
0.081760	-0.647568
0.081780	-0.443335
0.081800	-0.225288
0.081820	-0.004610
0.081840	0.219685
0.081860	0.449571
0.081880	0.672551
0.081900	0.908029
