Freq	Power
[Hz]	[dB]
363.770	-86.594
364.014	-82.265
364.258	-85.063
364.502	-79.538
364.746	-69.968
364.990	-66.703
365.234	-74.200
365.479	-83.962
365.723	-86.338
365.967	-82.609
366.211	-85.924
366.455	-96.454
366.699	-88.999
366.943	-84.315
367.187	-80.638
367.432	-79.132
367.676	-91.541
367.920	-89.249
368.164	-89.332
368.408	-85.312
368.652	-84.739
368.896	-79.703
369.141	-81.065
369.385	-87.201
369.629	-86.171
369.873	-82.182
370.117	-78.616
370.361	-82.039
370.605	-86.669
370.850	-87.576
371.094	-83.310
371.338	-82.218
371.582	-79.423
371.826	-76.979
372.070	-79.080
372.314	-90.494
372.559	-84.711
372.803	-84.422
373.047	-99.545
373.291	-87.161
373.535	-78.541
373.779	-76.521
374.023	-79.193
374.268	-85.994
374.512	-97.630
374.756	-80.405
375.000	-75.457
375.244	-77.309
375.488	-83.346
375.732	-86.090
375.977	-81.185
376.221	-81.216
376.465	-85.283
376.709	-91.049
376.953	-86.654
377.197	-82.190
377.441	-80.459
