Freq	Power
[Hz]	[dB]
2102.051	-99.447
2104.492	-104.241
2106.934	-105.600
2109.375	-96.495
2111.816	-101.762
2114.258	-100.408
2116.699	-110.840
2119.141	-101.266
2121.582	-101.064
2124.023	-98.128
2126.465	-103.456
2128.906	-99.400
2131.348	-103.459
2133.789	-103.314
2136.230	-100.607
2138.672	-96.892
2141.113	-99.510
2143.555	-105.049
2145.996	-100.731
2148.437	-109.710
2150.879	-103.462
2153.320	-100.414
2155.762	-109.653
2158.203	-105.850
2160.645	-108.751
2163.086	-125.355
2165.527	-104.171
2167.969	-99.858
2170.410	-95.095
2172.852	-99.471
2175.293	-101.900
2177.734	-101.816
2180.176	-101.261
2182.617	-103.415
2185.059	-101.990
2187.500	-98.268
2189.941	-96.364
2192.383	-105.707
2194.824	-116.767
2197.266	-108.510
2199.707	-102.992
2202.148	-104.868
2204.590	-106.097
2207.031	-100.012
2209.473	-102.262
2211.914	-104.012
2214.355	-105.052
2216.797	-122.730
2219.238	-112.547
2221.680	-116.993
2224.121	-109.449
2226.562	-113.684
2229.004	-102.987
2231.445	-98.502
2233.887	-99.862
2236.328	-104.408
2238.770	-107.421
2241.211	-122.371
2243.652	-113.169
2246.094	-110.163
2248.535	-103.892
2250.977	-98.870
2253.418	-102.724
2255.859	-103.481
2258.301	-115.552
2260.742	-102.922
2263.184	-100.300
2265.625	-98.393
2268.066	-105.081
2270.508	-102.472
2272.949	-98.113
2275.391	-103.280
2277.832	-107.902
2280.273	-101.321
2282.715	-98.659
2285.156	-97.853
2287.598	-111.298
2290.039	-99.688
2292.480	-103.443
2294.922	-109.187
2297.363	-107.325
2299.805	-141.024
2302.246	-107.883
2304.687	-106.891
2307.129	-109.185
2309.570	-103.431
2312.012	-99.728
2314.453	-104.076
2316.895	-106.432
2319.336	-106.891
2321.777	-122.336
2324.219	-107.939
2326.660	-102.079
2329.102	-106.037
2331.543	-108.749
2333.984	-106.054
2336.426	-98.590
2338.867	-103.720
2341.309	-102.481
2343.750	-95.833
2346.191	-82.266
2348.633	-81.863
2351.074	-94.946
2353.516	-99.380
2355.957	-104.516
2358.398	-104.208
2360.840	-106.797
2363.281	-108.311
2365.723	-112.304
2368.164	-111.619
2370.605	-102.255
2373.047	-99.947
2375.488	-103.136
2377.930	-106.579
2380.371	-110.660
2382.812	-105.433
2385.254	-96.914
2387.695	-99.349
2390.137	-103.964
2392.578	-107.192
2395.020	-107.868
2397.461	-103.917
2399.902	-112.212
2402.344	-108.882
2404.785	-104.591
2407.227	-102.366
2409.668	-110.136
2412.109	-114.842
2414.551	-105.497
2416.992	-100.481
2419.434	-107.902
2421.875	-102.235
2424.316	-104.668
2426.758	-104.410
2429.199	-105.433
2431.641	-107.551
2434.082	-105.264
2436.523	-108.031
2438.965	-116.645
2441.406	-109.368
2443.848	-102.139
2446.289	-100.601
2448.730	-101.467
2451.172	-97.075
2453.613	-97.084
2456.055	-109.396
2458.496	-107.769
2460.937	-106.172
2463.379	-108.058
2465.820	-108.098
2468.262	-114.953
2470.703	-104.139
2473.145	-102.322
2475.586	-101.580
