Freq	Power
[Hz]	[dB]
1567.383	-90.229
1569.824	-91.728
1572.266	-85.666
1574.707	-85.162
1577.148	-82.148
1579.590	-78.765
1582.031	-75.784
1584.473	-71.896
1586.914	-67.330
1589.355	-61.670
1591.797	-54.628
1594.238	-44.496
1596.680	-25.093
1599.121	-13.759
1601.562	-15.385
1604.004	-32.692
1606.445	-47.789
1608.887	-56.810
1611.328	-63.433
1613.770	-68.596
1616.211	-73.117
1618.652	-76.328
1621.094	-80.570
1623.535	-82.157
1625.977	-85.939
1628.418	-88.123
1630.859	-87.363
1633.301	-96.920
1635.742	-89.842
1638.184	-108.327
1640.625	-92.407
1643.066	-98.220
1645.508	-97.538
1647.949	-114.182
1650.391	-99.116
1652.832	-103.128
1655.273	-103.059
1657.715	-108.450
1660.156	-106.049
1662.598	-103.825
1665.039	-101.668
1667.480	-99.029
1669.922	-110.074
1672.363	-103.825
1674.805	-99.317
1677.246	-100.313
1679.687	-101.738
1682.129	-100.099
1684.570	-101.522
1687.012	-104.849
1689.453	-105.856
1691.895	-106.517
1694.336	-103.154
1696.777	-104.886
1699.219	-102.912
1701.660	-103.295
1704.102	-109.822
1706.543	-107.238
1708.984	-111.357
1711.426	-103.608
1713.867	-99.087
1716.309	-103.988
1718.750	-108.331
1721.191	-106.043
1723.633	-108.638
1726.074	-120.129
1728.516	-109.626
1730.957	-102.710
1733.398	-119.105
1735.840	-103.849
1738.281	-102.266
1740.723	-102.633
1743.164	-96.219
1745.605	-103.020
1748.047	-106.890
1750.488	-105.162
1752.930	-109.522
1755.371	-102.246
1757.812	-106.269
1760.254	-103.141
1762.695	-101.697
1765.137	-106.517
1767.578	-94.012
1770.020	-95.754
1772.461	-94.306
1774.902	-89.970
1777.344	-89.445
1779.785	-84.779
1782.227	-81.981
1784.668	-78.160
1787.109	-73.121
1789.551	-67.883
1791.992	-60.403
1794.434	-49.975
1796.875	-28.581
1799.316	-18.571
1801.758	-21.138
1804.199	-40.882
1806.641	-55.137
1809.082	-64.020
1811.523	-70.166
1813.965	-75.621
1816.406	-80.144
1818.848	-82.780
1821.289	-86.899
1823.730	-90.302
1826.172	-90.377
1828.613	-94.026
1831.055	-103.461
1833.496	-92.439
1835.937	-104.859
1838.379	-97.797
1840.820	-94.942
1843.262	-101.430
1845.703	-97.258
1848.145	-111.523
1850.586	-104.042
1853.027	-94.821
1855.469	-96.506
1857.910	-97.555
1860.352	-103.844
1862.793	-105.630
1865.234	-100.008
1867.676	-102.745
1870.117	-109.370
1872.559	-102.338
1875.000	-103.389
1877.441	-114.769
1879.883	-105.876
1882.324	-102.284
1884.766	-103.577
1887.207	-114.319
1889.648	-112.725
1892.090	-101.314
1894.531	-96.928
1896.973	-107.379
1899.414	-104.848
1901.855	-105.351
1904.297	-100.112
1906.738	-103.670
1909.180	-102.798
1911.621	-102.856
1914.062	-104.566
1916.504	-106.498
1918.945	-107.435
1921.387	-109.972
1923.828	-113.780
1926.270	-110.648
1928.711	-109.498
1931.152	-100.344
1933.594	-103.293
1936.035	-106.622
1938.477	-103.518
1940.918	-112.580
1943.359	-115.337
1945.801	-100.336
1948.242	-100.748
1950.684	-112.054
1953.125	-115.328
1955.566	-102.761
1958.008	-104.216
1960.449	-100.557
1962.891	-104.560
1965.332	-111.665
1967.773	-99.294
1970.215	-97.608
1972.656	-101.137
1975.098	-102.544
1977.539	-105.118
1979.980	-101.731
1982.422	-103.034
1984.863	-108.698
1987.305	-108.447
1989.746	-118.237
1992.187	-104.507
1994.629	-109.276
1997.070	-100.936
1999.512	-92.913
2001.953	-95.566
2004.395	-101.047
2006.836	-102.531
2009.277	-110.655
2011.719	-111.030
2014.160	-103.019
2016.602	-105.498
2019.043	-108.810
2021.484	-108.305
2023.926	-98.255
2026.367	-97.809
2028.809	-99.956
2031.250	-100.113
2033.691	-108.366
2036.133	-96.005
2038.574	-93.949
2041.016	-102.452
2043.457	-101.929
2045.898	-101.353
2048.340	-101.386
2050.781	-96.502
2053.223	-92.641
2055.664	-95.430
2058.105	-107.246
2060.547	-102.191
2062.988	-105.983
2065.430	-105.503
2067.871	-100.703
2070.312	-105.810
2072.754	-106.747
2075.195	-102.355
2077.637	-108.614
2080.078	-104.934
2082.520	-100.370
2084.961	-101.637
2087.402	-106.340
2089.844	-114.058
2092.285	-115.719
2094.727	-110.378
2097.168	-108.625
2099.609	-106.405
2102.051	-105.930
2104.492	-102.704
2106.934	-99.985
2109.375	-103.501
2111.816	-117.922
2114.258	-129.225
2116.699	-103.688
2119.141	-98.557
2121.582	-99.944
2124.023	-106.286
2126.465	-110.615
2128.906	-102.583
2131.348	-118.838
2133.789	-103.568
2136.230	-103.115
2138.672	-108.693
2141.113	-100.408
2143.555	-102.238
2145.996	-103.103
2148.437	-100.574
2150.879	-99.841
2153.320	-100.441
2155.762	-103.056
2158.203	-111.896
2160.645	-109.375
2163.086	-98.164
2165.527	-113.989
2167.969	-111.494
2170.410	-104.432
2172.852	-99.892
2175.293	-96.279
2177.734	-97.497
2180.176	-91.930
2182.617	-87.474
2185.059	-86.453
2187.500	-80.855
2189.941	-74.127
2192.383	-67.175
2194.824	-55.653
2197.266	-27.352
2199.707	-19.717
2202.148	-24.217
2204.590	-51.805
2207.031	-64.856
2209.473	-72.741
2211.914	-79.179
2214.355	-84.504
2216.797	-88.093
2219.238	-93.065
2221.680	-92.442
2224.121	-101.006
2226.562	-96.113
2229.004	-99.772
2231.445	-109.325
2233.887	-104.027
2236.328	-96.090
2238.770	-94.443
2241.211	-99.837
2243.652	-104.048
2246.094	-105.061
2248.535	-103.039
2250.977	-95.396
2253.418	-86.885
2255.859	-90.440
2258.301	-109.124
2260.742	-109.995
2263.184	-103.573
2265.625	-103.743
2268.066	-113.188
2270.508	-120.052
2272.949	-118.869
2275.391	-107.628
2277.832	-108.347
2280.273	-114.419
2282.715	-107.024
2285.156	-100.998
2287.598	-99.145
2290.039	-100.810
2292.480	-101.509
2294.922	-104.236
2297.363	-103.313
2299.805	-103.976
2302.246	-117.470
2304.687	-102.263
2307.129	-97.856
2309.570	-101.575
2312.012	-110.862
2314.453	-115.400
2316.895	-105.579
2319.336	-101.558
2321.777	-109.971
2324.219	-115.763
2326.660	-100.717
2329.102	-108.026
2331.543	-103.787
2333.984	-111.841
2336.426	-117.093
2338.867	-106.896
2341.309	-96.315
2343.750	-94.746
2346.191	-107.335
2348.633	-98.809
2351.074	-111.274
2353.516	-102.614
2355.957	-109.957
2358.398	-102.772
2360.840	-96.708
2363.281	-110.856
2365.723	-106.630
2368.164	-103.233
2370.605	-101.275
2373.047	-110.034
2375.488	-101.625
2377.930	-99.135
2380.371	-96.282
2382.812	-94.927
2385.254	-92.643
2387.695	-84.667
2390.137	-79.896
2392.578	-72.236
2395.020	-60.180
2397.461	-22.633
2399.902	-16.085
2402.344	-21.589
2404.785	-58.985
2407.227	-71.305
2409.668	-79.231
2412.109	-85.458
2414.551	-90.240
2416.992	-94.367
2419.434	-97.384
2421.875	-100.292
2424.316	-103.020
2426.758	-96.691
2429.199	-102.600
2431.641	-104.004
2434.082	-106.349
2436.523	-101.808
2438.965	-104.981
2441.406	-115.639
2443.848	-108.301
2446.289	-121.130
2448.730	-107.516
2451.172	-95.329
2453.613	-85.826
2456.055	-88.410
2458.496	-100.733
2460.937	-99.793
2463.379	-101.438
2465.820	-106.072
2468.262	-96.745
2470.703	-97.506
2473.145	-103.185
2475.586	-109.920
2478.027	-100.430
2480.469	-98.260
2482.910	-101.262
2485.352	-111.268
2487.793	-118.992
2490.234	-102.769
2492.676	-101.682
2495.117	-115.613
2497.559	-106.922
2500.000	-100.278
2502.441	-104.582
2504.883	-107.036
2507.324	-107.899
2509.766	-100.973
2512.207	-108.575
2514.648	-101.678
2517.090	-106.792
2519.531	-103.862
2521.973	-108.631
2524.414	-106.891
2526.855	-108.965
2529.297	-102.340
2531.738	-108.953
2534.180	-110.329
2536.621	-107.982
2539.062	-103.963
2541.504	-103.611
2543.945	-115.190
2546.387	-106.968
2548.828	-104.925
2551.270	-103.792
2553.711	-108.639
2556.152	-98.332
2558.594	-98.593
2561.035	-110.868
2563.477	-104.520
2565.918	-98.512
2568.359	-95.740
2570.801	-102.746
2573.242	-100.985
2575.684	-102.401
2578.125	-102.059
2580.566	-100.600
2583.008	-91.231
2585.449	-92.106
2587.891	-86.565
2590.332	-79.828
2592.773	-71.688
2595.215	-59.558
2597.656	-22.136
2600.098	-16.631
2602.539	-23.179
2604.980	-60.784
2607.422	-72.565
2609.863	-79.982
2612.305	-88.756
2614.746	-88.838
2617.187	-93.209
2619.629	-106.756
2622.070	-97.257
2624.512	-98.010
2626.953	-101.496
2629.395	-114.411
2631.836	-106.447
2634.277	-95.650
2636.719	-99.022
2639.160	-103.332
2641.602	-101.761
2644.043	-98.519
2646.484	-103.581
2648.926	-109.419
2651.367	-90.457
2653.809	-81.970
2656.250	-84.976
2658.691	-100.183
2661.133	-100.676
2663.574	-107.632
2666.016	-109.931
2668.457	-100.925
2670.898	-103.394
2673.340	-111.396
2675.781	-105.880
2678.223	-105.034
2680.664	-97.179
2683.105	-101.938
2685.547	-102.013
2687.988	-102.053
2690.430	-99.652
2692.871	-104.674
2695.312	-101.272
2697.754	-103.632
2700.195	-119.887
2702.637	-115.826
2705.078	-105.888
2707.520	-99.756
2709.961	-100.613
2712.402	-114.879
2714.844	-105.701
2717.285	-110.890
2719.727	-110.053
2722.168	-102.240
2724.609	-99.964
2727.051	-98.832
2729.492	-97.358
2731.934	-102.268
2734.375	-111.837
2736.816	-107.612
2739.258	-106.533
2741.699	-105.235
2744.141	-115.991
2746.582	-104.783
2749.023	-105.453
2751.465	-102.036
2753.906	-102.856
2756.348	-104.433
